ASIN,StarRating,Title,ReviewLink,ReviewDate,AuthorName,VerifiedPurchase,ReviewText
B0791J73ML,4,"Excellent panel, suspect quality control, slightly wobbly stand",https://www.amazon.com/gp/customer-reviews/R2Q5MVQUEHIQ6Q/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0791J73ML," June 20, 2019",Jason Dunn,Verified Purchase,"I was looking for a replacement for my aging Dell 27"" monitor, and this fit the bill based on The Wirecutter's review of it. I'd read reviews here mentioning bad pixels, and sure enough, the first one of these I received had a stuck pixel right in the middle area of the screen. I returned it and the second one is perfect, so I'm happy with that, but it's unfortunate HP's quality control is so bad this happens to some buyers. I don't understand how a panel can be colour-calibrated at the factory, but the same process doesn't also catch panels with dead pixels."
B0791J73ML,5,absolutely beautiful monitor,https://www.amazon.com/gp/customer-reviews/R2RCK6QLEHK39D/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0791J73ML," September 6, 2018",freak,Verified Purchase,That other reviewer must have some other problem because the z27n is stunning. I've purchased around a dozen of them and they are all flawless. Colors are great. Brightness is great. Bezel is tiny. Well worth the money.
B0791J73ML,5,Best Monitor I Have Ever Used,https://www.amazon.com/gp/customer-reviews/RYYHEHQR1FF1N/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0791J73ML," March 12, 2019","Michael J. Gratis, Sr.",Verified Purchase,"Of course, this picture just doesn't do it justice; but I had to post it. I have owned many monitors since the mid-1980s, as well as using countless monitors at work. This is, by far, the BEST monitor I have ever used, especially for what I paid for it. Calibrated at the factory by HP (I use the Neutral Color setting - Looks very natural), plenty of connectors, including the newer USB-C, and it'll be my monitor for many years to come. The 27"" screen is perfect for my needs, and many times I will work with 2 or even 3 windows open, which makes for an awesome working experience. Everyone seems to get hyped up about 4K screens, which cost a lot more, and I guess they have a place, in some circumstances; but 1440p is plenty for most folks' needs. Keep in mind that the higher the screen resolution, the smaller everything gets on a desktop - I have no issues with 27"" & 1440p, but I know some folks who actually liked the ""standard"" 1080p better; it was more of a size thing for fonts, icons & such than any type of screen quality."
B079H4SZ51,4,Dual vs Triple Monitors - USB-C DisplayPort,https://www.amazon.com/gp/customer-reviews/R3BQXBE3E74RT2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," July 6, 2019",Forensic Team,Verified Purchase,"I bought this product for my work laptop (Dell 5285), my regular ASUS laptop, and for my MSI Gaming laptop. This product works great if you install all the drivers---the exception of Dell 5285. Ok.....I just don't want to babble any longer. Here is the summary:"
B079H4SZ51,1,Dell is incapable of customer service,https://www.amazon.com/gp/customer-reviews/R15JU8F02IVN43/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," September 28, 2020",AMLPCH,Verified Purchase,"Ordered this product for my brand new Dell computer. Was having very strange computer problem, where my keyboard would jumble letter and my bluetooth randomly be completely missing from my computer (not turned off, but gone). My IT Dept and Dell could not figure it out. They kept resetting drivers. Suddenly it stopped having these problems (yay). However in July I headed back into the office for a day to work and BAM all screwed up again?!? Got everything reset and cooking along. Go into the office in August, it starts happening again. I then realize... it is the DOCKING STATION. Seems easy. I spend an entire afternoon being transferred between departments at Dell because for some reason my docking station doesn't have an ID tag. They can't do ANYTHING without this. ""I must HAVE removed"".... umm no I didn't. Finally after about 2 hours of being hung up on and transfer some guy seems to be able to help. I am on the phone with him another hour and he has me email him pics of my Amazon invoice, pics of the docking station. No problem, they'll get it out. The next day my case is ""closed"" and I am told by email to call again and they will restart this. Then they can't get me routed to the correct place again. This has now went on for 30 days of being promised it was handled to have it closed and have different person tell me to call to start a new case. I have asked for them to start a case based on the history of emails I have, as I do not have another 1/2 a day to have them transfer me around, sit on hold, and be hung up on. On top of that I have told them, at this point I want a paper trail because I have been lied to on the phone. I work (which is why I need a docking station) and can't spend 2-3 on hold. I realize I probably got the one lemon out of 1000 but seriously I can not think of a worse customer service experience than this. The docking station is useless and it causing electrically problems with the computer, Hence one star..."
B079H4SZ51,3,Docking Station,https://www.amazon.com/gp/customer-reviews/R1DNX35U0XBMBT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," October 9, 2019",Didy,Verified Purchase,"I telework some days and I needed to have two large monitors to connect to my laptop... I had an 17"" monitor and bought another one so I needed a docking station. IT guru at work recommended this particular docking station because it's compatible with our (work) Dell laptop. It works just fine, I'd recommended it if you're in the same situation."
B079H4SZ51,5,Great for working at home,https://www.amazon.com/gp/customer-reviews/R767EJVTU5VK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," January 5, 2020",keayrs,Verified Purchase,I bought this so I could work at home more easily since this is what my company uses in their offices. It's great for multiple monitor usage and also gives an extra three USB ports.
B079H4SZ51,5,"Finally, a dock that works",https://www.amazon.com/gp/customer-reviews/R1R250W2JRYBE8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," November 10, 2020",Billiardman,Verified Purchase,"I've tried 3 other docks that would not work on my Dell all-in-one. This one worked perfectly with no need to install drivers. I connected two 27"" 4K monitors. One with HDMI & one with Display Port. Easy peezy."
B079H4SZ51,5,2 months no problems,https://www.amazon.com/gp/customer-reviews/R3KONJ1Z7HYJLJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," December 19, 2019",aaron,Verified Purchase,I’ve had this for2 months and have not had any issues. I’m able to use the USB ports for my wireless keyboard and my USB printer. I’m only using the 1 hdmi port cause I don’t have Display type cables.
B079H4SZ51,5,Did the job very well,https://www.amazon.com/gp/customer-reviews/R18F58F0RVIZED/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," September 16, 2020",andrew merkle,Verified Purchase,I used this product for about a year before I needed to buy a different docking base because I purchased a 2nd monitor. It worked fine and I had no complaints regarding its performance.
B079H4SZ51,5,It fine.,https://www.amazon.com/gp/customer-reviews/R3C2AQ6MANCCD1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079H4SZ51," October 28, 2019",Ms. CAC,Verified Purchase,Used it for work
B079C8N76C,3,Nothing to get excited about,https://www.amazon.com/gp/customer-reviews/R3FHT0N2UVXANV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," March 3, 2020",Bill Michael,Verified Purchase,"I have owned it for two months. My first impression is that it was small and slippery. The buttons are noisy when clicked. The middle button works too easily, especially when I do not want it to sending my page careening up or down. The wheel has a clumsy feel probably aggravated by the middle-button click problem. It does not hold a charge for weeks at a time like they suggest. I can get a week or ten days out of it. Despite the advertised 1,600 dpi resolution there is no way to take advantage of this under Windows 10 because there are no settings for this under Windows 10 and no additional drivers or support software comes with it. Windows 10 treats this just like an ordinary mouse. You know, it is okay but I wouldn't go out of my way to buy one at a premium price. They only thing it has going for it is the cordless operation and quick rechargeability but beyond this, those two letters ""HP"" are an unnecessary extra expense."
B079C8N76C,5,Great for arthritis & everyday use,https://www.amazon.com/gp/customer-reviews/R3MWI7ILYOYIVX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," April 19, 2020",Ashley Clark,Verified Purchase,"I am a student and had to purchase a new laptop. I purchased this mouse because it is supposed to work well with the HP Envy 13t and it does. I have arthritis in both my hands and this mouse fits perfectly and does not place strain on my hand when I use it nor does it make my arthritis act up when using it for long periods of time. It may be a little pricey due to the HP name, yet for me, it was worth it. For my new laptop, I purchased the added gold coloring and this mouse matches the color of the laptop."
B079C8N76C,2,Not good for gamming,https://www.amazon.com/gp/customer-reviews/R20IA6H5RNNL73/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," November 12, 2018",T. Howard,Verified Purchase,"Not really responsive enough for gaming. Even just swirling the pointer around my desktop for a while and it skips and hesitates. Tried switching to a mouse pad but didn't help. Other than that it's OK and holds a charge long, but I'd rather have something that has precision I can depend on."
B079C8N76C,1,Buyer beware!,https://www.amazon.com/gp/customer-reviews/R1JE7UEZ9Y3QO2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," April 20, 2020",Dawn H.,Verified Purchase,"This product is unusable, because it arrived without the USB transceiver. And...before anyone tries to say it's inside....I know the transceiver is supposed to be located in the compartment on top to the mouse. It is NOT there. The compartment is empty. And, unfortunately for me, the box was opened by my 9-year old daughter who destroyed the packaging, so I can't return it. Before you throw away the packaging, make sure all the components are there, so you can return it if parts are missing."
B079C8N76C,5,Compliments My HP Spectre,https://www.amazon.com/gp/customer-reviews/RDEO2PGLG3AUH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," March 26, 2020",Kim Jones,Verified Purchase,This mouse compliments the HP Spectre. Very easy to set up and use. Company provides excellent customer service. Would definitely recommend buying from this company and the product.
B079C8N76C,5,No battery replacement!,https://www.amazon.com/gp/customer-reviews/R2U9KWRC86IDFV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," February 15, 2020",Greg,Verified Purchase,Very functional mouse. I. Don’t game but it sure works for me. Like the recharge feature.
B079C8N76C,5,Great color,https://www.amazon.com/gp/customer-reviews/R5SQ5VMPFQEGF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," June 7, 2020",Debbie Peek,Verified Purchase,Matches my new hp rose gold laptop perfectly. Works great and feels good in the hand
B079C8N76C,5,Love it,https://www.amazon.com/gp/customer-reviews/R2U2LUUB5NSW4L/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079C8N76C," September 26, 2018",K. Cotter,Verified Purchase,"My touchpad crapped the bed, so I needed to go old-school with a mouse. I like this one. It fits nice in the hand and stays charged for a long time. Great value."
B078QSNQRV,4,Beast of a Machine,https://www.amazon.com/gp/customer-reviews/R3DBCYZBVKCDRT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," April 29, 2019",Amazon Customer,Verified Purchase,"Great value for the money, vendor and amazon quick to answers delivery questions."
B078QSNQRV,5,Fabulous computer,https://www.amazon.com/gp/customer-reviews/R32XKF7ZO35Y7I/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," April 24, 2019",Kiwimother,Verified Purchase,"This computer is amazing. Firstly, it is GORGEOUS! It is ripping fast, easy to manage, and I love the full keyboard. I do a lot of work on my computer and have multiple files open at a time. The screen is big but clear and lovely. I can easily have two files open at a time and see clearly. I have had no problems downloading all of my software packages, and there is plenty of room to keep all my files. I am very happy with this laptop."
B078QSNQRV,5,Great machine,https://www.amazon.com/gp/customer-reviews/RRCD8EMGOEG72/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," August 26, 2018",Martin Arriola Argueta,Verified Purchase,Great machine at a lower price than anybody else. Highly recommended
B078QSNQRV,4,Great Computer IF YOU ADD A WIRED MOUSE!!!,https://www.amazon.com/gp/customer-reviews/R3JMHP9ZN9C32G/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," November 9, 2019",AQC Kelly,Verified Purchase,I've had this computer and I feel I can now rate it fairly. My biggest complaint WAS the touch pad. I causes the machine to bring up various drop down screens constantly. This resulted in constant errors which required the user to stop and close the menu before you could proceed. I add a wired USB mouse and cured the problem immediately.
B078QSNQRV,5,Very fast great picture,https://www.amazon.com/gp/customer-reviews/R3VO08PKD12XGV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," February 7, 2020",JohnC,Verified Purchase,I am very happy with this computer so far. It is much faster than my old one and with better graphics. I'm not going to say a lot of great stuff because I don't want to jinx myself☺. The only issues I have had so far is solfware related and not hardware. I am working through setting up a new system only because my last one lasted since 2011 and felt like an old pair of shoes. It just fit perfectly. Unfortunately it started have small failures like the wifi quit working and I got an external one the blue tooth quick working and I found a workaround. I figured sooner or later it was going to die so here I am. So far I am thrilled with this device and very soon it will be as comfortable as the old one.
B078QSNQRV,1,HP and Windows 10 Suck,https://www.amazon.com/gp/customer-reviews/R2Y3UIHZPVCBDH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," October 13, 2019",SC Golfer,Verified Purchase,"HP telephone support is bad news. No more HP Products for me. One HP support Rep tried to get me to buy virus protection software, I said no. He had been tuning my software, remotely and left a virus on my laptop. The reason I know that is I had run PC magic before I let him on my computer and everything was clean. After he finished I ran PC magic again, found a virus and removed it. Given my experiences, I would buy another brand even if it cost more. HP and Windows 10 not worth the trouble and frustration."
B078QSNQRV,5,Amazing Computer So Far!,https://www.amazon.com/gp/customer-reviews/R36XWBLHVRD24/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," January 3, 2019",Irina L.,Verified Purchase,"This computer is awesome so far (2 weeks old), great price for such a big, thin laptop with Touch screen. I love it!"
B078QSNQRV,5,Powerhouse laptop,https://www.amazon.com/gp/customer-reviews/R1GZGOAINL0GOZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSNQRV," October 31, 2019",Tiffany M,Verified Purchase,I use my laptop for web work and graphics design. This Envy has no trouble keeping up. The SSD is awesome and the laptop is great for everyday use. A great replacement for a desktop!
B078QS4XDH,4,Beast of a Machine,https://www.amazon.com/gp/customer-reviews/R3DBCYZBVKCDRT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," April 29, 2019",Amazon Customer,Verified Purchase,"Great value for the money, vendor and amazon quick to answers delivery questions."
B078QS4XDH,5,Fabulous computer,https://www.amazon.com/gp/customer-reviews/R32XKF7ZO35Y7I/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," April 24, 2019",Kiwimother,Verified Purchase,"This computer is amazing. Firstly, it is GORGEOUS! It is ripping fast, easy to manage, and I love the full keyboard. I do a lot of work on my computer and have multiple files open at a time. The screen is big but clear and lovely. I can easily have two files open at a time and see clearly. I have had no problems downloading all of my software packages, and there is plenty of room to keep all my files. I am very happy with this laptop."
B078QS4XDH,5,Great machine,https://www.amazon.com/gp/customer-reviews/RRCD8EMGOEG72/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," August 26, 2018",Martin Arriola Argueta,Verified Purchase,Great machine at a lower price than anybody else. Highly recommended
B078QS4XDH,4,Great Computer IF YOU ADD A WIRED MOUSE!!!,https://www.amazon.com/gp/customer-reviews/R3JMHP9ZN9C32G/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," November 9, 2019",AQC Kelly,Verified Purchase,I've had this computer and I feel I can now rate it fairly. My biggest complaint WAS the touch pad. I causes the machine to bring up various drop down screens constantly. This resulted in constant errors which required the user to stop and close the menu before you could proceed. I add a wired USB mouse and cured the problem immediately.
B078QS4XDH,5,Very fast great picture,https://www.amazon.com/gp/customer-reviews/R3VO08PKD12XGV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," February 7, 2020",JohnC,Verified Purchase,I am very happy with this computer so far. It is much faster than my old one and with better graphics. I'm not going to say a lot of great stuff because I don't want to jinx myself☺. The only issues I have had so far is solfware related and not hardware. I am working through setting up a new system only because my last one lasted since 2011 and felt like an old pair of shoes. It just fit perfectly. Unfortunately it started have small failures like the wifi quit working and I got an external one the blue tooth quick working and I found a workaround. I figured sooner or later it was going to die so here I am. So far I am thrilled with this device and very soon it will be as comfortable as the old one.
B078QS4XDH,1,HP and Windows 10 Suck,https://www.amazon.com/gp/customer-reviews/R2Y3UIHZPVCBDH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," October 13, 2019",SC Golfer,Verified Purchase,"HP telephone support is bad news. No more HP Products for me. One HP support Rep tried to get me to buy virus protection software, I said no. He had been tuning my software, remotely and left a virus on my laptop. The reason I know that is I had run PC magic before I let him on my computer and everything was clean. After he finished I ran PC magic again, found a virus and removed it. Given my experiences, I would buy another brand even if it cost more. HP and Windows 10 not worth the trouble and frustration."
B078QS4XDH,5,Amazing Computer So Far!,https://www.amazon.com/gp/customer-reviews/R36XWBLHVRD24/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," January 3, 2019",Irina L.,Verified Purchase,"This computer is awesome so far (2 weeks old), great price for such a big, thin laptop with Touch screen. I love it!"
B078QS4XDH,5,Powerhouse laptop,https://www.amazon.com/gp/customer-reviews/R1GZGOAINL0GOZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QS4XDH," October 31, 2019",Tiffany M,Verified Purchase,I use my laptop for web work and graphics design. This Envy has no trouble keeping up. The SSD is awesome and the laptop is great for everyday use. A great replacement for a desktop!
B078QSFVX7,4,Beast of a Machine,https://www.amazon.com/gp/customer-reviews/R3DBCYZBVKCDRT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," April 29, 2019",Amazon Customer,Verified Purchase,"Great value for the money, vendor and amazon quick to answers delivery questions."
B078QSFVX7,5,Fabulous computer,https://www.amazon.com/gp/customer-reviews/R32XKF7ZO35Y7I/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," April 24, 2019",Kiwimother,Verified Purchase,"This computer is amazing. Firstly, it is GORGEOUS! It is ripping fast, easy to manage, and I love the full keyboard. I do a lot of work on my computer and have multiple files open at a time. The screen is big but clear and lovely. I can easily have two files open at a time and see clearly. I have had no problems downloading all of my software packages, and there is plenty of room to keep all my files. I am very happy with this laptop."
B078QSFVX7,5,Great machine,https://www.amazon.com/gp/customer-reviews/RRCD8EMGOEG72/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," August 26, 2018",Martin Arriola Argueta,Verified Purchase,Great machine at a lower price than anybody else. Highly recommended
B078QSFVX7,4,Great Computer IF YOU ADD A WIRED MOUSE!!!,https://www.amazon.com/gp/customer-reviews/R3JMHP9ZN9C32G/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," November 9, 2019",AQC Kelly,Verified Purchase,I've had this computer and I feel I can now rate it fairly. My biggest complaint WAS the touch pad. I causes the machine to bring up various drop down screens constantly. This resulted in constant errors which required the user to stop and close the menu before you could proceed. I add a wired USB mouse and cured the problem immediately.
B078QSFVX7,5,Very fast great picture,https://www.amazon.com/gp/customer-reviews/R3VO08PKD12XGV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," February 7, 2020",JohnC,Verified Purchase,I am very happy with this computer so far. It is much faster than my old one and with better graphics. I'm not going to say a lot of great stuff because I don't want to jinx myself☺. The only issues I have had so far is solfware related and not hardware. I am working through setting up a new system only because my last one lasted since 2011 and felt like an old pair of shoes. It just fit perfectly. Unfortunately it started have small failures like the wifi quit working and I got an external one the blue tooth quick working and I found a workaround. I figured sooner or later it was going to die so here I am. So far I am thrilled with this device and very soon it will be as comfortable as the old one.
B078QSFVX7,1,HP and Windows 10 Suck,https://www.amazon.com/gp/customer-reviews/R2Y3UIHZPVCBDH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," October 13, 2019",SC Golfer,Verified Purchase,"HP telephone support is bad news. No more HP Products for me. One HP support Rep tried to get me to buy virus protection software, I said no. He had been tuning my software, remotely and left a virus on my laptop. The reason I know that is I had run PC magic before I let him on my computer and everything was clean. After he finished I ran PC magic again, found a virus and removed it. Given my experiences, I would buy another brand even if it cost more. HP and Windows 10 not worth the trouble and frustration."
B078QSFVX7,5,Amazing Computer So Far!,https://www.amazon.com/gp/customer-reviews/R36XWBLHVRD24/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," January 3, 2019",Irina L.,Verified Purchase,"This computer is awesome so far (2 weeks old), great price for such a big, thin laptop with Touch screen. I love it!"
B078QSFVX7,5,Powerhouse laptop,https://www.amazon.com/gp/customer-reviews/R1GZGOAINL0GOZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QSFVX7," October 31, 2019",Tiffany M,Verified Purchase,I use my laptop for web work and graphics design. This Envy has no trouble keeping up. The SSD is awesome and the laptop is great for everyday use. A great replacement for a desktop!
B078QRMVQC,5,VERY HAPPY with this purchase!! 💯,https://www.amazon.com/gp/customer-reviews/R7VHY81MC4UZQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," January 19, 2019",aMAZON LOVER,Verified Purchase,"I purchased 2 of these plus another under a different name for my business. We absolutely love them. The speed is incredible. We also use many apps and windows open at one time during the day and this laptop has handled all of this with ease. It is such a blessing to have over 10 Outlook acccounts operating with the aforementioned, several screens and all running smoothly. Happy so far!! Should mention how far the technology has come in the ease in setting up a new laptop- so easy, yet a lot to learn at the same time with touchscreen and using as a tablet. However, the directions are accessible so it is so easy to search and find answers. The screen clarity gorgeous is and sound with bang and olufsen is like being in my car!"
B078QRMVQC,5,"Fast, robust laptop good for economist work with Stata, with minor annoying quirks.",https://www.amazon.com/gp/customer-reviews/R1OR50TFQ5D81H/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," February 8, 2020",Nicolás L.,Verified Purchase,"So I've been using this laptop for about 2 months now. So far no regrets. Shipping was fast (arrived one day earlier), so everything good on that front. Haven't needed any customer help so I can't judge that."
B078QRMVQC,5,This labtop is nice. the touchscreen is sweet,https://www.amazon.com/gp/customer-reviews/RJCH7M4T43TEX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," October 30, 2018",Ralph P.,Verified Purchase,The only bad thing is a little heavy. the performance works for me. great home computer.
B078QRMVQC,3,Bad customer service,https://www.amazon.com/gp/customer-reviews/R3OPMP5SOUEJPN/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," April 18, 2019",Tom,Verified Purchase,"Love the laptop but don't count on any help from Michael Electronics. I'm having trouble writing Audio CDs, probably a missing codec, and have tried contacting customer service several times without any response. So the laptop is good but you might want to buy from another supplier."
B078QRMVQC,5,Much better than I could imagine.,https://www.amazon.com/gp/customer-reviews/R1VCIYKA0W135D/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," December 9, 2019",Jim Dias,Verified Purchase,"This is what we could name as a perfect product to produce and edit videos, working as a pro paying much, much less than an equivalent Apple. It does support dual Wi-Fi frequencies, using at high-speed all the potential of the Fiber channel service that I have at home without any cable. Be prepared to purchase a bigger backpack or equivalent case. I buy one here at Amazon but I feel worth to go a Best Buy or equivalent store and find a better product due time restrictions in U.S. (the one purchase here has a ocassional problem, the laptop zipper container stucks at the fabric sometimes). I have payed something like 2x more for the Wenger 17' inch backpack at BB but you could find at a good price here at Amazon (Wenger Ibex Laptop Backpack)."
B078QRMVQC,5,fast machine when configured properly; 2 little peeves,https://www.amazon.com/gp/customer-reviews/R33QSWPLEVA1N5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," May 6, 2019",publicus,Verified Purchase,"Configured w/ i7-8550U, 32GB RAM, 512GB SSD + 1TB HD, Win10 Pro 64bit, pen and touch support. Very fast, multiple windows open simultaneously, spreadsheets are a breeze, great video. Two minor peeves: 1. NumLock key doesn't have a light to indicate it is on/off (does make a different sound for ""on"" vs ""off"", as does the CapsLock key -- but CapsLock key also has a light), 2. No dedicated right- and left-click keys under touch pad; rather -- the touchpad right-bottom-corner is your Right-click. These are minor peeves. Overall, a superb machine."
B078QRMVQC,5,Amazing machine,https://www.amazon.com/gp/customer-reviews/R3HZF3FQLNVEJO/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," October 21, 2019",Wes,Verified Purchase,WOW I am used to an i3 this thing is a beast. bought it for a digital audio workstation and it is excellent. Would definitely recommend it to anyone who needs the horsepower. I have really enjoyed the machine it is much better than I expected and half the money of the alternative.
B078QRMVQC,5,Do you need to run Hyper-v! YES!,https://www.amazon.com/gp/customer-reviews/RNTF5EA1H0FRK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QRMVQC," July 23, 2019",DeployGuy,Verified Purchase,"Running a Hyper-v virtual lab on this monster. Couldn't find a hard drive caddy for the DVD bay that was exactly for this model, probably to new, so I found one that was close, took the bezel of the DVD and added another 2t ssd. MUHAHAHAHA!"
B078D7D7ZY,5,"Great quality, sharp and color is perfect",https://www.amazon.com/gp/customer-reviews/R1Z5GL0C0C0GDM/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," June 25, 2019",T. Clutter,Verified Purchase,"Attractive, with sturdy base. Rimless is very elegant. The quality of picture is outstanding. Sharp and true to life colors. Easy set-up. Relatively light weight. At the price you really cannot go wrong. Would buy again and again."
B078D7D7ZY,5,Very nice monitor,https://www.amazon.com/gp/customer-reviews/R2DHW5OFU3IGHP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," May 23, 2019",Dual-500,Verified Purchase,Replaced another monitor with poor picture quality due to 1000:1 contrast ratio. This one has a great picture and it's easy on the eyes.
B078D7D7ZY,4,"The buttons are on the back, otherwise I love it",https://www.amazon.com/gp/customer-reviews/R1V6V9RDC2RY5S/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," March 7, 2020",IAmTheJudgeOfNoOne,Verified Purchase,"I have an older version of this monitor and wanted to add a second monitor with a stand but I wanted them to match. The outside dimensions and looks are almost identical to the old one but the buttons are on the back on this one. I originally had it on the left to replace my Samsung monitor but had to move this one to the right in order to have access to the power button. I would not be happy if I bought two of these for my stand and have to reach over or under to use any of the buttons. The picture quality is awesome though and better than my older one, so I am happy for the most part. If this will be a stand alone monitor for you I would definitely recommend it!"
B078D7D7ZY,1,box had another person's address on it,https://www.amazon.com/gp/customer-reviews/R2JWD8DBGP8S94/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," June 30, 2019",Amazon Customer,Verified Purchase,This was supposed to be a new item but was a returned product. buyer beware.
B078D7D7ZY,5,Didn't know you could still get one this good! Highly recommended!,https://www.amazon.com/gp/customer-reviews/R3CFP4TJ601QSE/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," October 2, 2019",HonestToTheCore,Verified Purchase,"Bought one of these and couldn't believe how much less eyestrain, so we turned around and bought a second one for another computer. The picture is almost as nice as our primo Panasonic plasma TV. We highly recommend this! (We do not watch TV or play ""serious"" games, but we ARE heavy users of three computers in our home.)"
B078D7D7ZY,5,Great monitor for the price,https://www.amazon.com/gp/customer-reviews/R3F0Y4AJ7C6BMU/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," October 27, 2019",Debby in VA,Verified Purchase,"So glad I bought this monitor. I bought a new computer...and was having to take a new course for a new job and decided I owed it to myself to invest in a newer, larger monitor. It was a great purchase."
B078D7D7ZY,5,Great monitor,https://www.amazon.com/gp/customer-reviews/R3HIN9YCI03ZIT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," April 23, 2019",South Florida,Verified Purchase,"I use this as a second monitor for work and I love it, the size is perfect and the colors are great"
B078D7D7ZY,5,Good quality,https://www.amazon.com/gp/customer-reviews/R3OBIEMXAJPXFW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078D7D7ZY," May 19, 2019",Double R,Verified Purchase,The monitor is nice. It is for basic web surfing and it does the trick well. The package was a little beat up but the monitor sustained no damage.
